Air_Quality_DataFrom Date,To Date,PM2.5,BP,RH,WD,WS,CO,NO2,Ozone,SO2,TEMPARATURE
03-06-2020 00:00,04-06-2020 00:00,77.2,972.59,54.46,178.09,0.43,1.05,28.27,103.89,22.98,31.1
04-06-2020 00:00,05-06-2020 00:00,96.38,973.28,58.21,102.19,0.8,1.52,48.57,83.69,23.31,29.3
05-06-2020 00:00,06-06-2020 00:00,57.98,972.85,60.54,88.85,0.86,0.61,24.86,95.02,12.61,29.1
06-06-2020 00:00,07-06-2020 00:00,43.44,972.73,60.07,79.4,0.92,1.24,19.23,87.49,14.74,30.3
07-06-2020 00:00,08-06-2020 00:00,53.08,972.94,57.75,157.31,0.61,1.04,21.66,100.85,11.56,29.4
08-06-2020 00:00,09-06-2020 00:00,68.74,972.47,53.92,164.73,0.52,2.08,35.61,122.92,20.74,31.9
09-06-2020 00:00,10-06-2020 00:00,84.38,971.75,50.06,187.42,0.46,1.32,48.89,99.13,17.51,34.7
10-06-2020 00:00,11-06-2020 00:00,93.01,972.09,52.08,144.36,0.47,1.51,45.01,75.81,17.49,34.7
11-06-2020 00:00,12-06-2020 00:00,82.96,972.34,53.75,131.22,0.35,1.53,36.48,52.15,17.25,34.6
12-06-2020 00:00,13-06-2020 00:00,86.82,971.76,51.65,100.51,0.56,1.81,53.02,69.12,13.59,35.7
13-06-2020 00:00,14-06-2020 00:00,82.08,972.43,58.17,100.38,0.87,1.52,57.43,67.19,10.11,32.9
14-06-2020 00:00,15-06-2020 00:00,109.94,972.54,56.13,102.73,0.41,1.46,64.76,69.48,14.75,34.3
15-06-2020 00:00,16-06-2020 00:00,72.47,971.86,48.45,140.14,0.48,1.08,70.99,78.77,12.3,36.1
16-06-2020 00:00,17-06-2020 00:00,58.49,971.85,49.32,98.0,0.82,1.27,42.5,86.02,12.18,35.8
17-06-2020 00:00,18-06-2020 00:00,47.86,971.98,55.47,83.83,1.49,0.88,41.94,80.0,11.89,35.4
18-06-2020 00:00,19-06-2020 00:00,49.46,971.8,52.89,114.43,0.93,1.72,50.33,88.2,12.19,36.1
19-06-2020 00:00,20-06-2020 00:00,83.53,972.1,56.66,90.55,1.02,1.26,33.95,88.53,12.7,36.0
20-06-2020 00:00,21-06-2020 00:00,60.69,972.51,58.79,128.3,0.6,1.21,35.67,77.01,13.03,31.9
21-06-2020 00:00,22-06-2020 00:00,57.39,972.72,61.83,94.39,0.51,1.15,28.7,84.23,16.01,31.6
22-06-2020 00:00,23-06-2020 00:00,52.31,972.62,62.06,97.75,0.46,1.63,32.01,98.89,12.81,32.0
23-06-2020 00:00,24-06-2020 00:00,30.95,972.69,63.9,76.08,1.17,1.97,16.37,65.95,9.82,32.8
24-06-2020 00:00,25-06-2020 00:00,39.77,973.61,73.3,72.12,0.67,1.97,19.37,52.19,10.94,31.0
25-06-2020 00:00,26-06-2020 00:00,57.2,973.25,68.26,175.24,0.37,3.14,22.46,48.65,19.71,31.5
26-06-2020 00:00,27-06-2020 00:00,59.0,972.77,64.84,179.09,0.52,2.64,19.62,48.5,17.32,32.3
27-06-2020 00:00,28-06-2020 00:00,43.8,971.78,56.54,240.03,0.89,2.64,27.49,36.39,13.87,34.0
28-06-2020 00:00,29-06-2020 00:00,65.47,971.76,52.94,198.4,0.9,3.85,33.66,35.51,11.0,36.2
29-06-2020 00:00,30-06-2020 00:00,58.7,971.77,58.48,133.17,0.69,1.6,21.39,61.43,17.77,35.1
30-06-2020 00:00,01-07-2020 00:00,45.59,971.81,66.23,76.16,0.96,1.14,23.54,81.49,12.35,32.2
01-07-2020 00:00,02-07-2020 00:00,54.88,971.79,61.35,89.22,0.54,1.11,26.37,96.26,10.98,33.9
02-07-2020 00:00,03-07-2020 00:00,68.48,971.78,57.02,127.47,0.36,1.32,37.39,102.86,12.06,35.5
03-07-2020 00:00,04-07-2020 00:00,70.19,971.8,58.55,89.65,0.99,1.81,32.95,100.44,12.36,35.1
04-07-2020 00:00,05-07-2020 00:00,48.75,972.02,64.99,77.82,1.64,1.13,20.69,82.99,11.04,33.6
05-07-2020 00:00,06-07-2020 00:00,30.94,973.42,71.77,126.65,0.74,1.15,26.12,97.98,16.69,29.2
06-07-2020 00:00,07-07-2020 00:00,51.65,973.55,71.69,92.19,0.56,3.43,28.87,60.53,15.44,31.1
07-07-2020 00:00,08-07-2020 00:00,19.85,973.6,74.5,71.99,1.23,0.85,18.03,41.96,9.76,30.1
08-07-2020 00:00,09-07-2020 00:00,30.26,973.58,74.34,99.22,1.21,1.24,23.78,44.18,8.75,30.1
09-07-2020 00:00,10-07-2020 00:00,44.78,972.97,64.47,182.71,0.37,1.29,38.26,62.34,13.35,32.3
10-07-2020 00:00,11-07-2020 00:00,26.94,972.65,60.21,232.24,0.72,1.07,33.2,53.42,9.41,33.6
11-07-2020 00:00,12-07-2020 00:00,15.48,973.77,77.2,214.61,0.66,1.02,23.4,67.97,7.86,31.3
12-07-2020 00:00,13-07-2020 00:00,23.21,972.56,60.29,244.67,0.47,1.83,30.97,91.33,11.48,30.7
13-07-2020 00:00,14-07-2020 00:00,39.28,972.61,59.63,214.4,0.42,1.68,33.13,66.35,10.31,32.0
14-07-2020 00:00,15-07-2020 00:00,44.39,971.86,59.08,185.44,0.46,1.24,29.94,68.66,10.1,33.5
15-07-2020 00:00,16-07-2020 00:00,51.0,971.79,65.41,84.92,1.51,1.42,21.32,78.97,12.29,32.8
16-07-2020 00:00,17-07-2020 00:00,38.34,972.64,67.02,79.52,1.55,1.04,17.38,57.72,12.46,32.0
17-07-2020 00:00,18-07-2020 00:00,49.77,973.43,68.68,86.99,1.44,2.21,16.34,55.82,13.37,32.2
18-07-2020 00:00,19-07-2020 00:00,35.68,973.46,69.88,88.89,1.04,0.76,13.03,50.08,12.95,32.1
19-07-2020 00:00,20-07-2020 00:00,30.52,973.52,73.88,183.69,0.46,2.09,22.41,47.44,9.63,30.4
20-07-2020 00:00,21-07-2020 00:00,19.82,973.44,68.44,229.35,0.64,2.46,22.37,68.39,8.88,28.4
21-07-2020 00:00,22-07-2020 00:00,24.75,973.99,79.09,162.67,0.79,2.21,17.95,55.69,8.81,26.6
22-07-2020 00:00,23-07-2020 00:00,30.6,974.16,82.4,176.1,0.49,0.96,26.72,39.17,8.64,26.2
23-07-2020 00:00,24-07-2020 00:00,47.07,973.07,68.93,214.98,0.41,1.64,75.31,57.29,12.78,29.2
24-07-2020 00:00,25-07-2020 00:00,47.7,973.42,68.16,83.14,1.09,2.35,63.08,70.64,12.18,30.0
25-07-2020 00:00,26-07-2020 00:00,29.49,973.65,73.06,75.39,1.02,0.87,33.78,57.28,10.37,30.3
26-07-2020 00:00,27-07-2020 00:00,45.64,973.55,68.55,123.0,0.51,1.55,68.29,67.77,9.7,31.6
27-07-2020 00:00,28-07-2020 00:00,46.53,972.55,62.01,222.73,0.67,1.75,71.63,60.59,8.64,32.8
28-07-2020 00:00,29-07-2020 00:00,24.22,971.78,60.56,227.88,0.68,1.23,36.39,53.41,9.13,33.2
29-07-2020 00:00,30-07-2020 00:00,28.62,972.63,71.66,124.55,0.84,1.68,27.42,51.75,8.44,30.2
30-07-2020 00:00,31-07-2020 00:00,23.52,973.52,72.83,143.27,0.68,1.38,21.16,46.66,9.65,28.7
31-07-2020 00:00,01-08-2020 00:00,50.7,973.62,74.21,93.03,0.61,1.68,21.05,57.72,12.42,30.3
01-08-2020 00:00,02-08-2020 00:00,33.92,972.9,73.35,146.31,0.48,3.07,35.63,25.37,9.45,29.9
02-08-2020 00:00,03-08-2020 00:00,26.5,972.63,66.31,236.7,0.5,1.81,35.5,18.9,8.7,31.4
03-08-2020 00:00,04-08-2020 00:00,29.84,971.79,63.63,231.23,0.49,1.11,36.68,22.97,10.46,32.3
04-08-2020 00:00,05-08-2020 00:00,30.83,971.78,64.0,181.83,0.43,0.64,32.14,22.24,7.94,32.1
05-08-2020 00:00,06-08-2020 00:00,47.32,972.8,73.98,107.08,0.51,3.85,36.45,24.97,11.57,31.1
06-08-2020 00:00,07-08-2020 00:00,25.53,973.41,64.87,75.1,2.49,1.2,45.66,20.51,14.22,32.2
07-08-2020 00:00,08-08-2020 00:00,24.22,972.77,67.33,82.59,2.2,1.65,58.91,23.67,12.67,31.6
08-08-2020 00:00,09-08-2020 00:00,54.35,971.79,63.27,155.57,0.35,1.33,112.19,33.44,12.84,32.6
09-08-2020 00:00,10-08-2020 00:00,38.59,973.52,76.1,195.32,0.41,1.67,65.81,27.87,11.2,30.1
10-08-2020 00:00,11-08-2020 00:00,38.23,972.89,74.09,94.91,1.0,0.85,38.68,18.11,11.04,30.9
11-08-2020 00:00,12-08-2020 00:00,48.12,971.81,71.08,162.91,0.41,1.33,100.53,19.65,9.81,30.9
12-08-2020 00:00,13-08-2020 00:00,25.94,971.8,72.22,207.36,0.53,0.86,60.82,18.86,6.56,31.1
13-08-2020 00:00,14-08-2020 00:00,17.45,974.05,87.62,160.86,0.52,1.71,52.1,19.38,10.26,27.0
14-08-2020 00:00,15-08-2020 00:00,24.67,972.07,80.64,78.64,1.2,1.65,47.3,16.24,13.75,28.9
15-08-2020 00:00,16-08-2020 00:00,33.82,969.95,74.84,84.28,1.37,0.89,52.77,18.74,9.72,30.6
16-08-2020 00:00,17-08-2020 00:00,22.78,971.67,74.03,87.77,1.23,1.65,49.36,24.85,9.92,31.1
17-08-2020 00:00,18-08-2020 00:00,33.84,973.44,79.73,110.7,0.81,2.27,69.6,22.11,10.55,30.4
18-08-2020 00:00,19-08-2020 00:00,43.45,971.72,76.2,151.49,0.51,1.1,86.5,15.34,16.34,29.9
19-08-2020 00:00,20-08-2020 00:00,25.63,973.2,87.51,131.91,0.58,1.65,79.97,14.76,27.88,26.9
20-08-2020 00:00,21-08-2020 00:00,22.78,973.84,84.36,84.15,0.57,1.66,62.26,23.9,19.98,26.5
21-08-2020 00:00,22-08-2020 00:00,21.59,973.64,74.49,85.76,1.29,2.16,18.48,37.76,13.05,29.4
22-08-2020 00:00,23-08-2020 00:00,21.85,973.51,69.88,74.23,2.26,1.79,28.5,25.57,6.05,30.3
23-08-2020 00:00,24-08-2020 00:00,18.16,973.59,73.63,77.98,2.48,1.22,32.95,26.49,7.92,29.3
24-08-2020 00:00,25-08-2020 00:00,12.95,972.63,75.31,84.55,2.08,0.83,37.84,21.17,3.84,29.0
25-08-2020 00:00,26-08-2020 00:00,15.38,972.9,72.87,104.54,1.27,1.63,50.72,19.24,4.44,29.2
26-08-2020 00:00,27-08-2020 00:00,16.69,972.73,68.46,234.47,0.36,1.47,59.17,20.46,6.54,30.0
27-08-2020 00:00,28-08-2020 00:00,21.25,972.39,70.41,215.64,0.43,2.09,39.37,23.54,3.69,30.7
28-08-2020 00:00,29-08-2020 00:00,37.46,972.94,84.74,139.26,0.46,1.6,52.71,34.81,4.8,28.5
29-08-2020 00:00,30-08-2020 00:00,49.43,972.98,73.27,85.97,0.83,1.82,49.72,29.97,11.64,29.8
30-08-2020 00:00,31-08-2020 00:00,20.75,972.56,74.97,78.56,2.62,1.39,28.94,22.6,8.99,28.8
31-08-2020 00:00,01-09-2020 00:00,11.86,972.8,70.92,101.36,2.11,2.42,35.03,19.66,6.64,29.0
01-09-2020 00:00,02-09-2020 00:00,17.26,972.41,66.78,155.48,0.83,1.32,47.4,19.44,6.77,29.9
02-09-2020 00:00,03-09-2020 00:00,28.41,972.29,68.12,170.36,0.49,1.85,66.67,34.17,6.86,30.2
03-09-2020 00:00,04-09-2020 00:00,36.72,971.83,68.92,74.26,1.86,1.31,28.1,28.15,6.19,30.9
04-09-2020 00:00,05-09-2020 00:00,42.08,972.0,68.65,114.05,1.22,2.04,79.75,26.18,25.46,30.5
05-09-2020 00:00,06-09-2020 00:00,47.21,972.78,72.82,174.42,0.51,1.37,36.08,42.57,15.72,29.4
06-09-2020 00:00,07-09-2020 00:00,45.69,972.57,72.35,216.16,0.32,2.09,83.97,31.84,15.51,29.2
07-09-2020 00:00,08-09-2020 00:00,82.93,972.47,72.24,168.45,0.33,2.19,63.86,21.74,39.99,29.2
08-09-2020 00:00,09-09-2020 00:00,38.88,972.68,65.82,244.95,0.34,1.6,40.78,23.73,10.98,30.1
09-09-2020 00:00,10-09-2020 00:00,47.74,972.77,65.58,256.56,0.37,2.84,42.1,28.6,20.98,31.0
10-09-2020 00:00,11-09-2020 00:00,52.78,972.99,63.65,256.44,0.41,1.77,36.95,32.66,18.23,30.9
11-09-2020 00:00,12-09-2020 00:00,58.69,972.68,60.86,179.34,0.33,1.22,53.08,34.93,18.13,31.6
12-09-2020 00:00,13-09-2020 00:00,62.67,972.79,61.59,117.22,0.37,2.46,51.65,38.9,32.97,31.8
13-09-2020 00:00,14-09-2020 00:00,67.5,972.94,64.13,111.41,0.33,2.37,44.73,33.71,25.44,32.0
14-09-2020 00:00,15-09-2020 00:00,85.3,973.06,63.93,100.98,0.31,3.61,57.88,39.29,26.01,31.7
15-09-2020 00:00,16-09-2020 00:00,81.77,972.97,63.18,158.34,0.35,1.28,56.75,40.55,27.97,31.7
16-09-2020 00:00,17-09-2020 00:00,69.6,972.96,62.04,191.07,0.39,1.71,51.09,29.33,26.86,32.5
17-09-2020 00:00,18-09-2020 00:00,52.19,972.69,59.75,266.95,0.56,1.67,44.64,33.96,18.67,32.5
18-09-2020 00:00,19-09-2020 00:00,27.66,972.49,59.32,243.31,0.51,1.88,43.93,30.77,22.01,32.9
19-09-2020 00:00,20-09-2020 00:00,30.05,972.36,53.54,146.48,0.36,2.91,39.89,42.57,21.3,32.2
20-09-2020 00:00,21-09-2020 00:00,52.86,972.68,62.6,164.61,0.36,1.61,43.68,58.63,56.84,32.2
21-09-2020 00:00,22-09-2020 00:00,42.4,972.56,61.07,131.94,0.31,1.57,13.89,48.05,31.48,32.2
22-09-2020 00:00,23-09-2020 00:00,24.63,972.13,62.76,73.83,1.31,2.01,75.2,30.25,35.78,31.9
23-09-2020 00:00,24-09-2020 00:00,16.74,972.4,63.99,81.45,1.37,1.91,63.19,31.34,29.33,31.7
24-09-2020 00:00,25-09-2020 00:00,31.62,972.71,65.19,107.73,0.91,2.23,52.58,24.49,25.99,30.5
25-09-2020 00:00,26-09-2020 00:00,42.21,972.44,61.37,170.67,0.49,2.42,86.51,24.19,13.22,31.3
26-09-2020 00:00,27-09-2020 00:00,53.31,972.08,61.16,186.5,0.42,2.23,87.14,20.78,21.47,29.3
27-09-2020 00:00,28-09-2020 00:00,18.9,972.03,56.34,224.39,0.41,1.78,62.47,23.46,9.47,29.4
28-09-2020 00:00,29-09-2020 00:00,46.82,971.94,56.97,191.16,0.55,2.52,70.38,26.03,17.68,30.0
29-09-2020 00:00,30-09-2020 00:00,50.78,971.93,58.53,183.76,0.56,2.09,65.74,33.03,24.11,29.8
30-09-2020 00:00,01-10-2020 00:00,41.14,971.89,55.53,259.79,0.64,1.26,72.19,30.31,17.2,29.1
01-10-2020 00:00,02-10-2020 00:00,45.7,971.86,55.51,181.99,0.52,2.38,78.18,27.86,17.6,29.3
02-10-2020 00:00,03-10-2020 00:00,97.85,971.93,57.06,156.06,0.38,1.68,79.67,33.1,12.5,29.1
03-10-2020 00:00,04-10-2020 00:00,61.96,971.98,55.7,166.46,0.39,1.85,85.42,28.17,29.39,28.8
04-10-2020 00:00,05-10-2020 00:00,71.06,972.2,54.36,166.49,0.39,2.64,87.77,32.57,19.45,27.4
05-10-2020 00:00,06-10-2020 00:00,57.22,971.96,52.17,264.72,0.67,1.86,84.98,34.28,20.91,27.7
06-10-2020 00:00,07-10-2020 00:00,71.1,972.31,54.71,166.3,0.56,2.65,91.21,28.3,20.99,27.9
07-10-2020 00:00,08-10-2020 00:00,119.7,971.77,54.66,169.59,0.43,2.07,94.07,30.22,18.84,28.1
08-10-2020 00:00,09-10-2020 00:00,78.32,971.88,53.23,203.89,0.4,2.34,84.66,35.27,24.89,28.0
09-10-2020 00:00,10-10-2020 00:00,94.12,971.76,54.6,179.89,0.34,2.05,76.57,26.48,24.3,27.7
10-10-2020 00:00,11-10-2020 00:00,95.53,972.06,55.09,163.36,0.32,2.1,62.03,40.67,25.93,28.0
11-10-2020 00:00,12-10-2020 00:00,100.83,971.94,53.97,261.1,0.35,2.37,62.83,39.54,27.16,27.6
12-10-2020 00:00,13-10-2020 00:00,171.16,971.99,53.78,133.92,0.3,2.98,73.69,46.94,45.31,27.1
13-10-2020 00:00,14-10-2020 00:00,134.83,972.22,60.9,73.58,0.52,3.06,63.26,44.97,26.29,27.7
14-10-2020 00:00,15-10-2020 00:00,138.18,972.04,59.45,103.44,0.31,2.72,67.88,38.17,41.02,28.9
15-10-2020 00:00,16-10-2020 00:00,162.47,972.04,49.93,152.18,0.31,3.18,68.1,34.85,26.93,28.0
16-10-2020 00:00,17-10-2020 00:00,131.31,971.7,50.73,149.71,0.31,2.92,74.3,32.59,27.09,26.5
17-10-2020 00:00,18-10-2020 00:00,152.93,971.99,56.84,152.34,0.32,3.37,83.0,31.28,18.48,25.5
18-10-2020 00:00,19-10-2020 00:00,109.3,971.7,55.31,243.25,0.49,2.17,66.8,28.42,11.72,26.1
19-10-2020 00:00,20-10-2020 00:00,127.77,971.78,52.05,254.25,0.47,3.37,67.56,32.08,18.89,25.7
20-10-2020 00:00,21-10-2020 00:00,101.67,971.63,49.54,217.08,0.34,2.93,76.71,30.34,25.13,24.6
21-10-2020 00:00,22-10-2020 00:00,145.18,971.66,52.88,160.15,0.33,3.67,75.06,24.41,18.32,25.0
22-10-2020 00:00,23-10-2020 00:00,204.87,971.76,54.61,130.16,0.32,3.93,102.73,25.51,23.17,25.1
23-10-2020 00:00,24-10-2020 00:00,266.35,972.12,56.71,122.58,0.31,4.07,115.03,31.13,14.98,24.5
24-10-2020 00:00,25-10-2020 00:00,258.65,972.23,59.89,217.9,0.37,4.07,106.39,33.28,15.54,23.9
25-10-2020 00:00,26-10-2020 00:00,297.67,972.03,61.08,170.03,0.31,5.22,109.6,39.35,16.29,23.7
26-10-2020 00:00,27-10-2020 00:00,248.26,971.99,56.46,198.42,0.32,3.73,121.65,51.85,17.1,23.9
27-10-2020 00:00,28-10-2020 00:00,185.8,971.77,54.04,251.69,0.39,3.4,98.41,40.47,10.98,23.3
28-10-2020 00:00,29-10-2020 00:00,213.48,971.83,58.86,231.89,0.3,3.78,124.92,26.74,17.93,22.2
29-10-2020 00:00,30-10-2020 00:00,314.1,972.12,60.74,195.72,0.31,4.8,133.38,31.34,30.52,21.7
30-10-2020 00:00,31-10-2020 00:00,245.32,972.12,58.97,238.89,0.34,4.73,114.63,28.3,14.7,22.3
31-10-2020 00:00,01-11-2020 00:00,285.95,971.9,51.95,260.02,0.49,2.97,99.47,30.85,11.39,22.2
01-11-2020 00:00,02-11-2020 00:00,307.15,971.77,51.53,245.85,0.46,3.5,97.24,28.4,16.35,21.2
02-11-2020 00:00,03-11-2020 00:00,203.16,971.76,53.1,236.6,0.36,3.84,135.04,24.45,15.44,20.1
03-11-2020 00:00,04-11-2020 00:00,173.22,971.63,54.44,199.43,0.38,4.36,152.07,24.84,18.96,20.1
04-11-2020 00:00,05-11-2020 00:00,374.5,971.68,61.16,227.94,0.3,4.36,160.41,18.5,14.61,19.7
05-11-2020 00:00,06-11-2020 00:00,319.57,972.14,60.28,233.83,0.35,4.29,163.0,24.38,18.97,20.4
06-11-2020 00:00,07-11-2020 00:00,304.23,971.37,58.92,237.73,0.34,4.56,127.81,24.37,17.07,20.0
07-11-2020 00:00,08-11-2020 00:00,373.41,972.07,58.32,241.33,0.35,3.92,134.64,31.18,15.66,20.5
08-11-2020 00:00,09-11-2020 00:00,434.74,972.19,64.43,218.4,0.3,3.2,159.35,31.36,28.54,19.6
09-11-2020 00:00,10-11-2020 00:00,556.97,972.42,68.62,223.51,0.3,5.18,163.75,24.81,16.81,18.8
10-11-2020 00:00,11-11-2020 00:00,518.58,971.93,68.45,165.66,0.43,5.27,123.3,33.07,20.46,18.9
11-11-2020 00:00,12-11-2020 00:00,275.74,971.71,65.91,118.0,0.5,4.37,94.68,39.72,26.74,19.7
12-11-2020 00:00,13-11-2020 00:00,218.85,972.1,64.93,173.76,0.31,4.04,118.63,29.08,23.92,20.3
13-11-2020 00:00,14-11-2020 00:00,297.3,972.31,65.47,207.85,0.3,4.33,136.93,37.69,11.04,20.2
14-11-2020 00:00,15-11-2020 00:00,473.67,972.23,67.74,169.44,0.31,4.29,127.94,39.38,20.71,19.2
15-11-2020 00:00,16-11-2020 00:00,280.85,972.09,65.34,105.46,0.87,2.65,88.37,52.1,21.31,20.3
16-11-2020 00:00,17-11-2020 00:00,99.29,972.03,72.78,135.67,0.78,2.15,56.31,36.16,10.91,20.5
17-11-2020 00:00,18-11-2020 00:00,88.28,971.95,66.25,234.31,0.37,2.36,76.02,18.14,8.73,19.4
18-11-2020 00:00,19-11-2020 00:00,113.9,971.91,61.85,248.77,0.34,2.34,98.28,26.14,7.39,17.8
19-11-2020 00:00,20-11-2020 00:00,197.49,971.95,61.06,180.0,0.33,2.37,101.28,24.88,15.01,17.3
20-11-2020 00:00,21-11-2020 00:00,153.16,971.9,55.83,263.93,0.45,2.39,96.93,27.94,12.75,17.0
21-11-2020 00:00,22-11-2020 00:00,115.25,971.87,53.22,263.22,0.61,2.43,78.36,31.78,9.8,16.1
22-11-2020 00:00,23-11-2020 00:00,153.29,972.02,54.2,247.9,0.39,2.91,93.58,24.52,11.16,15.3
23-11-2020 00:00,24-11-2020 00:00,227.46,972.06,59.69,206.69,0.33,4.23,123.71,34.48,32.26,15.7
24-11-2020 00:00,25-11-2020 00:00,339.79,972.03,62.37,139.52,0.36,4.58,129.35,67.92,42.4,16.3
25-11-2020 00:00,26-11-2020 00:00,322.98,972.33,64.63,122.91,0.53,2.89,94.68,49.85,37.56,17.4
26-11-2020 00:00,27-11-2020 00:00,122.26,972.24,65.02,211.64,0.36,2.15,66.18,19.52,11.05,19.2
27-11-2020 00:00,28-11-2020 00:00,76.14,972.34,60.59,270.31,0.41,2.3,84.06,18.39,11.91,17.7
28-11-2020 00:00,29-11-2020 00:00,126.65,972.07,59.2,252.39,0.45,3.02,96.71,20.96,9.57,17.4
29-11-2020 00:00,30-11-2020 00:00,174.97,972.43,62.57,236.97,0.31,3.85,110.85,20.04,13.45,16.3
30-11-2020 00:00,01-12-2020 00:00,223.73,972.51,66.15,236.4,0.32,4.63,117.87,19.86,14.01,15.8
01-12-2020 00:00,02-12-2020 00:00,327.43,972.56,69.07,227.62,0.31,4.09,138.31,18.46,19.2,17.0
02-12-2020 00:00,03-12-2020 00:00,215.73,972.43,68.29,230.64,0.34,4.73,127.53,18.22,12.07,17.5
03-12-2020 00:00,04-12-2020 00:00,221.95,972.21,67.82,221.65,0.3,3.88,138.92,18.67,13.17,17.1
04-12-2020 00:00,05-12-2020 00:00,329.03,972.06,69.11,111.98,0.52,4.25,126.39,49.12,23.86,17.4
05-12-2020 00:00,06-12-2020 00:00,283.11,971.73,67.57,77.6,0.89,2.62,94.5,35.71,7.51,18.6
06-12-2020 00:00,07-12-2020 00:00,279.36,972.35,67.64,154.19,0.57,3.36,102.72,35.64,15.26,19.4
07-12-2020 00:00,08-12-2020 00:00,325.58,973.31,75.56,245.04,0.37,4.63,106.56,20.01,15.98,17.6
08-12-2020 00:00,09-12-2020 00:00,253.86,971.9,73.59,217.95,0.3,3.69,103.15,24.08,23.5,17.9
09-12-2020 00:00,10-12-2020 00:00,271.81,971.89,67.84,187.54,0.3,3.65,70.65,19.02,20.9,18.4
10-12-2020 00:00,11-12-2020 00:00,162.93,972.12,68.3,199.72,0.31,2.73,40.69,16.65,10.99,19.0
11-12-2020 00:00,12-12-2020 00:00,200.33,971.79,70.25,122.0,0.44,2.95,30.01,20.84,25.48,18.3
12-12-2020 00:00,13-12-2020 00:00,278.42,971.79,82.81,183.68,0.44,2.92,19.81,16.5,20.02,17.2
13-12-2020 00:00,14-12-2020 00:00,123.39,972.03,77.8,259.33,0.49,1.97,15.39,21.6,12.46,14.5
14-12-2020 00:00,15-12-2020 00:00,120.47,972.09,73.8,257.04,0.4,1.85,15.65,25.72,11.97,13.1
15-12-2020 00:00,16-12-2020 00:00,153.69,972.1,76.46,237.66,0.35,2.08,17.75,26.79,20.89,11.9
16-12-2020 00:00,17-12-2020 00:00,134.51,972.22,71.97,273.31,0.49,2.14,17.79,25.94,13.36,11.1
17-12-2020 00:00,18-12-2020 00:00,157.15,972.0,73.81,272.93,0.71,2.34,16.62,26.74,10.81,9.1
18-12-2020 00:00,19-12-2020 00:00,150.26,971.42,60.14,258.5,0.59,2.55,4.87,30.97,14.78,11.1
19-12-2020 00:00,20-12-2020 00:00,165.63,971.8,60.31,251.85,0.52,3.23,103.03,26.92,18.81,12.2
20-12-2020 00:00,21-12-2020 00:00,224.08,972.09,65.33,254.01,0.43,3.62,98.25,25.49,16.47,12.8
21-12-2020 00:00,22-12-2020 00:00,276.09,971.67,66.88,245.47,0.32,4.11,103.04,22.44,22.05,13.7
22-12-2020 00:00,23-12-2020 00:00,466.81,972.01,76.12,222.95,0.3,4.09,121.51,21.92,21.34,13.4
23-12-2020 00:00,24-12-2020 00:00,414.42,971.87,75.89,234.95,0.3,5.5,127.06,23.43,20.25,13.3
24-12-2020 00:00,25-12-2020 00:00,357.85,971.85,76.03,242.42,0.32,4.48,126.98,21.26,21.87,13.4
25-12-2020 00:00,26-12-2020 00:00,230.69,972.23,69.19,234.65,0.39,3.27,106.9,21.02,13.42,13.2
26-12-2020 00:00,27-12-2020 00:00,274.77,972.3,72.84,229.62,0.37,3.63,115.35,20.3,13.67,12.8
27-12-2020 00:00,28-12-2020 00:00,269.5,972.36,68.48,158.83,0.97,2.62,89.76,29.22,13.52,14.4
28-12-2020 00:00,29-12-2020 00:00,95.99,971.81,51.18,253.71,0.45,1.88,70.73,29.71,16.52,13.1
29-12-2020 00:00,30-12-2020 00:00,144.11,972.44,63.22,261.39,0.51,2.13,80.1,33.61,16.27,10.5
30-12-2020 00:00,31-12-2020 00:00,191.23,972.3,77.23,267.04,0.39,2.23,66.89,28.81,12.25,9.8
31-12-2020 00:00,01-01-2021 00:00,306.63,972.51,78.97,251.67,0.32,3.35,101.23,26.34,15.1,9.3
01-01-2021 00:00,02-01-2021 00:00,465.44,972.25,80.61,165.53,0.44,4.57,97.6,38.86,25.14,10.2
02-01-2021 00:00,03-01-2021 00:00,312.56,972.21,68.23,131.42,0.57,3.04,90.35,28.77,34.86,13.4
03-01-2021 00:00,04-01-2021 00:00,147.15,971.94,84.3,127.36,0.66,2.1,60.04,27.63,22.09,13.9
04-01-2021 00:00,05-01-2021 00:00,111.79,972.51,86.66,187.16,0.42,2.32,73.46,29.29,19.84,16.2
05-01-2021 00:00,06-01-2021 00:00,85.35,973.61,81.4,152.29,0.36,2.04,56.34,32.29,29.44,17.1
06-01-2021 00:00,07-01-2021 00:00,147.11,973.47,84.87,187.44,0.37,2.26,55.27,32.68,21.11,16.5
07-01-2021 00:00,08-01-2021 00:00,131.17,973.54,83.21,264.03,0.33,2.14,53.06,27.91,12.49,16.3
08-01-2021 00:00,09-01-2021 00:00,208.98,973.57,84.32,218.91,0.31,2.23,60.25,20.19,20.41,13.5
09-01-2021 00:00,10-01-2021 00:00,168.98,973.24,79.13,274.28,0.4,2.26,63.96,16.96,20.01,14.6
10-01-2021 00:00,11-01-2021 00:00,135.55,972.84,76.52,275.51,0.7,2.07,58.42,20.99,12.36,11.4
11-01-2021 00:00,12-01-2021 00:00,140.67,972.55,77.44,274.34,0.64,2.22,72.35,21.57,12.82,11.2
12-01-2021 00:00,13-01-2021 00:00,192.56,972.08,81.83,250.99,0.38,2.6,77.41,16.91,14.74,10.5
